post_id,text,created_at,finbertptbr_prediction,gpt_prediction,real_sentiment
1826759689927057610,"sim o dólar está, o m2 é que não tá. 
por exemplo: ibov/dólar/m2, essas plataformas entendem que o m2 está dividindo o dólar logo multiplicando o ibov, para você obter o que você quer você tem que fazer: ibov/(dólar xm2)
eu me deparei com essa questão ontem.",2024-08-22T20:13:44.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1826760855054418378,"educo-o: 
dólar :
1) subiu apenas 5,9% desde dezembro/22, qdo chutamos bozo.
comparando: inflação + 9% e ibovespa + 23%.
não está menos pois bob fields recusa-se a utilizar as reservas levantadas pelo pt para intervir no câmbio.
de nada...",2024-08-22T20:18:22.000000Z,NEGATIVE,POSITIVE,NEUTRAL
1826782396345192858,"vc está analisando um caso especifico. em moema por ex de 5k/m2 passou para 12-13. nos mesmos últimos 10 anos o ibov e ifix perderam até para a poupança. quem passou pela super inflação, cruzeiro, cruzado, cruzado novo, confisco do collor, dilma etc. prefere bem de raiz.",2024-08-22T21:43:57.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1826785116234154328,"ibovespa fecha em queda de 0,95% com realização de lucros após renovar máximas - infomoney",2024-08-22T21:54:46.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1826809035342983308,"o ibovespa recuperou seu topo histórico, em seguida bateu novos recordes, como havíamos previsto!!",2024-08-22T23:29:49.000000Z,POSITIVE,POSITIVE,POSITIVE
1826812389683073508,"por outro lado, os gráficos dos pontos do ibovespa, no médio e no longo prazo, já estão apresentando sinais de perda do pique e inverteram o sentido em que estavam evoluindo, mas, por enquanto, ainda permanecem acima de suas linhas de tendência",2024-08-22T23:43:08.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1826831894199062843,saldo dos investidores em ibovespa futuro para 22 de agosto de 2024,2024-08-23T01:00:39.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1826831986482102273,jp morgan projeta ibovespa em 143 mil pontos em 2024,2024-08-23T01:01:01.000000Z,POSITIVE,POSITIVE,POSITIVE
1826945132060426492,"a fonte secou...
gringo que vinha comandando o rally no ibov tirou a escada, vendeu terça, quarta e pela dinâmica, ontem provavelmente também foi vendedor.
foi um bom amigo, e fez sua parte, tirou ibov dos 123k e levou até 137k.
agora estamos em um impasse, pois institucional, pf e gringo, todos vendendo...
o lado positivo, é que temos uma boa gordura para queimar até aparecer comprador novo.",2024-08-23T08:30:37.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1826956732406341695,dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta sexta,2024-08-23T09:16:42.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1826960236017504468,"++(ibov): ibovespa futuro abre em alta de 0,20%, aos 137.595 pontos",2024-08-23T09:30:38.000000Z,POSITIVE,POSITIVE,POSITIVE
1826993589353582987,"a lição do investidor que fez 1.690% com ações brasileiras nos últimos 13 anos
no período, ivan entregou 10x mais que o ibovespa e o cdi com seu fundo de ações. siga a thread 
1/17",2024-08-23T11:43:10.000000Z,POSITIVE,POSITIVE,POSITIVE
1826997488206709108,os noia comprando ibov acima de 138.000? kkkkkkkkkk,2024-08-23T11:58:39.000000Z,NEUTRAL,NEUTRAL,NEGATIVE
1827002512991220074,"dada a recente apreciação do real e a performance do ibovespa, houve redução do pessimismo em se cumprir o arcabouço fiscal em 2024. porém as perspectivas fiscais para os próximos anos e as dúvidas sobre a sucessão no bcb estão no radar e podem afetar os preços do ativos.",2024-08-23T12:18:37.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827005380209016838,rafi. rsi divergência. to achando que vai parecer!(ibov e bova11),2024-08-23T12:30:01.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827009119208747376,não queria falar nada mas.... e essa banda de bollinger abrindo em ath do ibov?,2024-08-23T12:44:52.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827022885908611093,ibovespa opera em alta com exterior no radar; dólar cai,2024-08-23T13:39:35.000000Z,POSITIVE,POSITIVE,POSITIVE
1827022991101755548,"mercadofinanceiro: antes de powelll, ibovespa avança com ny e petroleo mesmo com recuo do minério",2024-08-23T13:40:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1827036435855090087,só depois que o ibov fechar,2024-08-23T14:33:25.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827043910759412000,"não custa registrar...
nesse momento 136.181 pontos na b3 ibovespa.",2024-08-23T15:03:07.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1827072336056451267,"ibovespa fecha em alta preliminar de 0,47% a 135.803 pts",2024-08-23T16:56:04.000000Z,POSITIVE,POSITIVE,POSITIVE
1827079980171358603,"a expectativa do mercado é de corte de juros nos eua e alta da selic no brasil. neste cenário, bolsas no brasil e eua valorizam. ibovespa passou dos 136 mil pontos.
para entender, acompanhe o radardasemana.",2024-08-23T17:26:27.000000Z,NEUTRAL,POSITIVE,POSITIVE
1827080825567113724,"ibovespa fecha em +0,32%; na semana subiu 1,24%: veja as maiores altas e quedas do índice - finance news",2024-08-23T17:29:48.000000Z,POSITIVE,POSITIVE,POSITIVE
1827085864146760043,"ibovespa encerra dia com alta, após bc americano confirmar que pode baixar taxas  via",2024-08-23T17:49:50.000000Z,POSITIVE,POSITIVE,POSITIVE
1827089268738814434,"fechamento da semana 
o ibovespa fechou o pregão de hoje cotado em 135.608, com alta na semana de +1,24%.
confira agora as principais notícias da semana e as empresas que mais se destacaram no ibovespa.
assista ao vídeo completo.",2024-08-23T18:03:22.000000Z,POSITIVE,POSITIVE,POSITIVE
1827091973259378716,qnt o btc tem q subir de hj pra amanhã pra ficar acima do ibov?,2024-08-23T18:14:06.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827093870187798775,"ibovespa sobe 0,32% com powell e avança 1,24% na semana",2024-08-23T18:21:39.000000Z,POSITIVE,POSITIVE,POSITIVE
1827094214624031073,"queria pedir desculpas, pq eu errei com ibovespa 
eu dizia que a explosão dela iria para os 150k 
mas os 150k serão atingidos antes 
então terei que elevar lá para os 180k durante o blow off top… que ainda estamos longe… longe de começar",2024-08-23T18:23:01.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827101008004055373,ibovespa hoje: índice fecha em alta após discurso de powell em jackson hole,2024-08-23T18:50:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1827103553048973373,"• alerta de indicador: pl ibovespa
no dia 22/08/2024, o indicador p/l (preço/lucro) do índice ibovespa fechou em 9.84x.
 ↓ gráfico completo em:",2024-08-23T19:00:07.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827103740475629593,"o ibovespa registrou uma nova alta nesta sexta-feira (23), fechando próximo aos 136 mil pontos, impulsionado por expectativas positivas vindas do cenário internacional, especialmente em relação à possibilidade de cortes nos juros dos estados unidos em",2024-08-23T19:00:52.000000Z,POSITIVE,POSITIVE,POSITIVE
1827108451538935859,ibovespa fecha em alta com declaração de jerome powell de que chegou a hora de cortar juros  via,2024-08-23T19:19:35.000000Z,POSITIVE,POSITIVE,POSITIVE
1827114288898527392,a minha não é de crocodilo;é de vespa:ibovespa!!!rsrsrsrs,2024-08-23T19:42:47.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827125065520922649,"a semana foi marcada por um sobe e desce intenso no mercado financeiro. o ibovespa chegou a uma nova máxima histórica e o dólar oscilou bastante desde segunda-feira. em parte, essa montanha-russa é explicada pelo posicionamento do banco central do brasil. com a possível ascensão de gabriel galípolo à presidência do bc em 2025, substituindo campos neto, o mercado segue atento às declarações dele. e, muitas vezes, as reações não são boas.
 assista ao empauta, com , na globonews:",2024-08-23T20:25:36.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827181803863490700,"haddad o craque do jogo
banco americano j.p. morgan revisou a previsão de crescimento do pib brasileiro em 2024, de 2,2% para 2,9%. a instituição também ajustou a expectativa para o ibovespa, e projetou 143 mil pontos até o final do ano.",2024-08-24T00:11:04.000000Z,POSITIVE,POSITIVE,POSITIVE
1827235642805514388,"com powell, ibovespa sobe 0,32%, aos 135,6 mil, e avança 1,24% na semana",2024-08-24T03:45:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1827321804760777171,ibovespa 2024: uma análise quantitativa e estatística da volatilidade até agora,2024-08-24T09:27:22.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827325116314714388,"para complicar, o ibovespa acabou  perdendo seu viés de alta no curtíssimo prazo!!!",2024-08-24T09:40:32.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1827328286541643903,"resumo semanal grafo capital
mercado:  o ibovespa fechou em alta nesta sexta-feira (23/09), com o chair do federal reserve, jerome powell, sinalizando que o banco central dos estados unidos está pronto para cortar os juros da maior economia do mundo.",2024-08-24T09:53:08.000000Z,POSITIVE,POSITIVE,POSITIVE
1827329070444458336,"arrecadação bate recorde e chega a r$ 231 bi (alta de 9,6% em relação a julho do ano passado), ibovespa renova máxima histórica, caixa econômica quer operar site de apostas no país e mais de uma centena esperam autorização, governo pressiona fundos de pensão à investir em infraestrutura para ajudar no pac, fazenda vê alíquota da reforma tributária próxima de 28%, ons aciona térmicas para garantir energia no horário de pico e alta de 46% do minha casa, minha vida leva venda de imóveis novos a recorde no 2º tri. mas a notícia da semana é uma só (e muito esperada!).",2024-08-24T09:56:15.000000Z,NEGATIVE,POSITIVE,POSITIVE
1827376980448133479,"errado. o ibovespa rendeu , desde sua fundação na década de 60, em dólar cpi + 6%. semelhante ao s&amp;p 500. quem investiu em cdi enfrentou hiperinflação …até confisco do collor. ações são ativos reais e não promessa de pagamento como títulos. no longo prazo faz diferença.",2024-08-24T13:06:37.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827399467324047718,ibovespa na máxima histórica e cheio de notícias ruins. e agora?,2024-08-24T14:35:59.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1827443753822392484,"ibovespa chega aos 136 mil pontos, mas, 'a bolsa fica ainda mais barata' e abre ... -",2024-08-24T17:31:57.000000Z,POSITIVE,NEUTRAL,POSITIVE
1827443979685687617,"ibovespa chega aos 136 mil pontos, mas, 'a bolsa fica ainda mais barata' e abre ... -",2024-08-24T17:32:51.000000Z,POSITIVE,NEUTRAL,POSITIVE
1827444138792644640,bolsa em alta e dólar em queda: como o canto da sereia de powell seduziu o ibovespa e os ... -,2024-08-24T17:33:29.000000Z,NEGATIVE,POSITIVE,POSITIVE
1827457265110282274,"acompanhamento da tal aposta:
preço inicial ibov 122637
preço atual ibovespa 135608
preço inicial btc/brl 324880
preço atual btc/brl 358345
valor inicial minha carteira passiva 2917.08
valor atual minha carteira 3032.78",2024-08-24T18:25:39.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827468508206162376,"o ibovespa fechou a sexta-feira (23.ago) aos 135.608 pontos, subindo 0,32% no dia e 1,24% na semana.
investidores estão otimistas, esperando que o índice chegue aos 150 mil pontos até dezembro.
declarações do presidente do fed, jerome powell, sugerem que ajustes na política monetária dos eua podem impulsionar mercados globais. 
analistas destacam que o ibovespa ainda está “muito barato”, com múltiplos baixos e potencial de crescimento, especialmente se as commodities se recuperarem.",2024-08-24T19:10:19.000000Z,POSITIVE,POSITIVE,POSITIVE
1827654089011814502,"ahh é o fábio lacrovitch, aquele que perde consistentemente pro cdi e ibovespa?
realmente tem fama de lacrador chato esg",2024-08-25T07:27:45.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1827722247232163978,como olha os pontos do ibov em dólar?,2024-08-25T11:58:35.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1827768335649427472,vai no trading view e digita ibov.usd,2024-08-25T15:01:44.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827812404828278915,"tem uma galera da geração y querendo agir como baby boomers, defendendo compra de imóveis, pois imóveis subiram muito no passado.
quando a bolsa aqui está ruim, todos querem cdi, imóveis, ouro...
daqui uns anos, essa galera vai comprar topo do ibov com seus imóveis, cdi e ouro.",2024-08-25T17:56:51.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827879142299185430,não só eles. a ibov nunca esteve tão barata,2024-08-25T22:22:02.000000Z,NEUTRAL,NEUTRAL,POSITIVE
1827919071611961553,saldo dos investidores em ibovespa futuro para 23 de agosto de 2024,2024-08-26T01:00:42.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1827997459701739694,a bolsa vai continuar subindo? saiba até quando pode ir o rali do ibovespa,2024-08-26T06:12:11.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828023457709248649,"ibovespa tem espaço para novos recordes
o bom desempenho do ibovespa nas últimas semanas pode ser apenas o início de um movimento mais sustentado de valorização da bolsa brasileira.",2024-08-26T07:55:30.000000Z,POSITIVE,POSITIVE,POSITIVE
1828031725487673757,entre dragões de gelo e fogo: ibovespa inicia semana de olho em dados de inflação e emprego e juras sobre juros,2024-08-26T08:28:21.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828040704733405308,"ibovespa futuro opera em alta de 0,43% nesta segunda-feira",2024-08-26T09:04:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1828045605656051856,dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta segunda,2024-08-26T09:23:30.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828060607930638469,ibovespa abre em alta com galípolo e cautela externa; dólar sobe,2024-08-26T10:23:07.000000Z,POSITIVE,NEUTRAL,POSITIVE
1828060888319901807,"com a valorização semanal de +1,27%, o ibovespa renovou sua máxima histórica, dessa vez para 137.039,54 mil pontos, dando continuidade com a tendência de alta. com essa valorização o índice testou as regiões de resistências importantes que havia mencionado na semana anterior.",2024-08-26T10:24:14.000000Z,POSITIVE,POSITIVE,POSITIVE
1828062727056543749,"ibovespa abre em queda e ativos apresentam estabilidade
na sessão desta segunda-feira (26), o ibovespa abriu em baixa, com alguns ativos registrando alta e outros permanecendo estáveis.
saiba mais em",2024-08-26T10:31:32.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828075203299094743,"ibov subindo 0.70
maioria das coisas tudo flat.
que índice bem balanceado",2024-08-26T11:21:07.000000Z,NEUTRAL,POSITIVE,NEUTRAL
1828085524084797495,"ações da petrobras  petr4 (pn) e petr3 (on) chegaram a ultrapassar os 6% nesta segunda-feira, com o escalonamento eminente da tensão no orientemedio, que fez o petroleo brent subir mais de 2,28% até o momento. o ativo e vale3 vêm puxando fortemente o ibovespa (win)",2024-08-26T12:02:07.000000Z,POSITIVE,POSITIVE,POSITIVE
1828085770793664790,"•  ibovespa bate recorde
ibovespa fecha acima dos 136 mil pontos e bate novo recorde histórico:",2024-08-26T12:03:06.000000Z,POSITIVE,POSITIVE,POSITIVE
1828088107679543747,"petr puxou mt, segurando sozinha ibov hoje.",2024-08-26T12:12:23.000000Z,POSITIVE,POSITIVE,POSITIVE
1828089840841404476,ibovespa avança em busca dos 137 mil com commodities e caged forte,2024-08-26T12:19:16.000000Z,POSITIVE,POSITIVE,POSITIVE
1828101779533258782,mercado eleva previsão para pib e ipca; ibovespa abre em alta e mais notícias do mercado,2024-08-26T13:06:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1828128034857349428,"ibov
é hora de fazer caixa?",2024-08-26T14:51:03.000000Z,NEUTRAL,NEUTRAL,NEGATIVE
1828132305552183405,"qual a empresa mais desprezível da bolsa e pq é a petrobrás
concorrência desleal, protecionismo estatal, participação governamental, representa 11% do ibov cagando o índice, dividendo de 100% do vp em 2022.",2024-08-26T15:08:01.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828152144366559654,"a semana em 30 segundos!
bitcoin inicia a semana em correção suave. ouro estável. real oscila mas tende a terminar o dia sem grandes mudanças. ibovespa beira os 139.000. dow jones, sp500 e nasdaq estáveis. vale e  itaú como na abertura e bradesco faz correção.",2024-08-26T16:26:51.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828155865469460702,"aproveite para conferir o retorno total da estratégia em relação ao ibovespa, desde 2017:",2024-08-26T16:41:38.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828161614702350724,"panorama intraday 26/08.
ibov um pregão estranho.
petr4: a estrela do dia.
petz3: seguem raspando.",2024-08-26T17:04:29.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828162580289925135,ibovespa renova máxima histórica nesta segunda-feira,2024-08-26T17:08:19.000000Z,POSITIVE,POSITIVE,POSITIVE
1828165054589718618,"++ ibovespa fecha em alta de 0,94% renovando máxima histórica
++ petrobras on é a maior alta do ibovespa; sobe 8,96%
++ petrobras ganha r$40 bilhões em valor de mercado após morgan stanley elevar recomendação de adr",2024-08-26T17:18:09.000000Z,POSITIVE,POSITIVE,POSITIVE
1828167037912228135,ibovespa renova máxima histórica com disparada da petrobras,2024-08-26T17:26:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1828168508058017876,"ações que tiveram volume do dia acima de 2x suas médias diárias de 21 pregões. by  (teste grátis)
bovespa ibov petr3 abcb4  raul tabata allan corinthians flamengo marçal sandro $sai",2024-08-26T17:31:52.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828170567662420433,"ibovespa sobe quase 1% e fecha com mais um recorde nominal; dólar tem alta de 0,23% e vai a r$ 5,49",2024-08-26T17:40:03.000000Z,POSITIVE,POSITIVE,POSITIVE
1828174097441763786,"sorte?? não! é o lula 
ibovespa encosta nos 137 mil pontos e tem novo recorde, em dia de forte valorização da petrobras; dólar sobe | economia | g1",2024-08-26T17:54:05.000000Z,POSITIVE,POSITIVE,POSITIVE
1828175905681760350,espero que tenha um bdr da holding  no ibov!!! ai eu entro na brincadeira tbm.,2024-08-26T18:01:16.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828176125945917676,"ibovespa renova máxima histórica com apoio da petrobras; dólar vai a r$ 5,49",2024-08-26T18:02:08.000000Z,POSITIVE,POSITIVE,POSITIVE
1828183284980809900,ibovespa renova máxima histórica com disparada de petrobras,2024-08-26T18:30:35.000000Z,POSITIVE,POSITIVE,POSITIVE
1828185606587105788,ibovespa fecha em alta e renova recorde com avanço da petrobras; cvc recua,2024-08-26T18:39:49.000000Z,POSITIVE,POSITIVE,POSITIVE
1828188207155970180,"ibov fecha em nova máxima, mas o que subiu foi a petrobras, não o ibovespa.
a estatal valorizou 8%, muito mais do que a média das cias do setor.
há algo no ar...",2024-08-26T18:50:09.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828198917479030848,"o globo: com alta expressiva da petrobras, ibovespa renova máxima histórica nesta segunda-feira",2024-08-26T19:32:42.000000Z,POSITIVE,POSITIVE,POSITIVE
1828199635644752377,"ibovespa volta a renovar recorde, em alta de 0,94%, perto dos 137 mil pontos",2024-08-26T19:35:34.000000Z,POSITIVE,POSITIVE,POSITIVE
1828215851549344192,"ibovespa hoje: petrobras dispara após recomendação de banco, enquanto cvc tomba 8%",2024-08-26T20:40:00.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828217792564215864,petrobras dispara e leva ibovespa a nova máxima histórica,2024-08-26T20:47:43.000000Z,POSITIVE,POSITIVE,POSITIVE
1828227219728093627,ibovespa renova máxima histórica com disparada da petrobras  via,2024-08-26T21:25:10.000000Z,POSITIVE,POSITIVE,POSITIVE
1828239848789966865,dólar e ibovespa: expectativas para a b3 com foco em política monetária e indicadores econômicos dos,2024-08-26T22:15:21.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828241427727548422,"ibovespa fecha com alta, puxado por commodities e com novo recorde; petrobras dispara - infomoney",2024-08-26T22:21:38.000000Z,POSITIVE,POSITIVE,POSITIVE
1828246990209098052,"todavia, o ibovespa, a reboque da petrobrás, tirou um dia de alta e o farol da  alpha continua no verde!!!",2024-08-26T22:43:44.000000Z,NEGATIVE,POSITIVE,POSITIVE
1828248005234864366,"ibovespa ‘pega onda’ com petrobras (petr4) e renova recorde de fechamento aos 136.888 pontos; dólar sobe a r$ 5,49 - money times",2024-08-26T22:47:46.000000Z,POSITIVE,POSITIVE,POSITIVE
1828249354773115157,"mas os gráficos dos pontos do ibovespa, no médio e no longo prazo, continuam subindo e vão sustentando suas tendências, que seguem com viés de alta",2024-08-26T22:53:08.000000Z,POSITIVE,POSITIVE,POSITIVE
1828296552651124916,saldo dos investidores em ibovespa futuro para 26 de agosto de 2024,2024-08-27T02:00:40.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828368328466776329,as ações da petrobras disparam devido à alta do petr4 e à elevação de recomendação e carrega o ibov.,2024-08-27T06:45:53.000000Z,POSITIVE,POSITIVE,POSITIVE
1828381992523579424,tempo real: ibovespa (ibov) de olho no ipca-15 e novo presidente da vale (vale3),2024-08-27T07:40:11.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828384623895748842,“há 60 dias atrás” agora só falta subir para cima o ibovespa,2024-08-27T07:50:38.000000Z,NEUTRAL,POSITIVE,NEUTRAL
1828390273816088672,"brasil | câmbio
dólar demonstrou estabilidade ontem (26), próximo dos r$5,50 e ibovespa avançou quase 1% e tocou novo recorde, puxado principalmente pela petrobrás, devido a alta no petróleo em meio a conflitos no oriente médio, +",2024-08-27T08:13:05.000000Z,POSITIVE,POSITIVE,POSITIVE
1828394303179071753,"boa. 
se a petrobras engatar a segunda marcha o ibov vai nas máximas também. 
será que a exploração da margem equatorial vai ser autorizada?",2024-08-27T08:29:06.000000Z,NEUTRAL,POSITIVE,POSITIVE
1828397293659185463,"x vem marcando fundo no ibovespa certinho, tomara que não comece a marcar topo tão cedo.",2024-08-27T08:40:59.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828406053454692543,dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta terça,2024-08-27T09:15:47.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828412508010402299,"b3 ibov  26/08/2024
top5 maiores quedas% (aluguéis):
1 rnew3
2 fiqe3
3 taee4
4 syne3
5 clsc4
fonte:",2024-08-27T09:41:26.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828423262067368411,"abertura pesada no ibov.
só vale3 e uma meia dúzia de papéis subindo.
o único setor que sobe hoje é o imat, o resto sofrendo pressão de venda.
vamos ver se melhora na abertura de ny, mas por enquanto, um pregão vendedor.",2024-08-27T10:24:10.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1828428904459088178,"ações que projetam volume do dia acima de 3x suas médias diárias de 21 pregões. by  (teste grátis)
bovespa ibov cash3 vegetti oasis $sai",2024-08-27T10:46:36.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828466250151850284,"admira-me uma declaração dessas, totalmente sem sentido e sem relação alguma com o ibovespa. só pode ser brincadeira. uma, porque apesar do seu esforço, as questões não estão relacionadas. outra, porque nenhuma das duas deve ir ao segundo turno.",2024-08-27T13:14:59.000000Z,NEGATIVE,NEGATIVE,NEUTRAL
1828471352283590943,mas o povo não come ibovespa,2024-08-27T13:35:16.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1828489929795453204,"quando vendo ibov via opções essa budenga não cai...
essas podem virar pó, mas não desmonto!",2024-08-27T14:49:05.000000Z,NEGATIVE,NEGATIVE,NEUTRAL
1828501154117931038,"ibovespa segue de lado, dividido entre alta de vale e baixa de petrobras",2024-08-27T15:33:41.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828513464060649536,ibov vai pra quanto em um eventual boulos prefeito? já vou comprando minhas opções de pozinho,2024-08-27T16:22:36.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828527608499187999,mcclellan summation do ibov avançou. acima da média.,2024-08-27T17:18:48.000000Z,POSITIVE,POSITIVE,POSITIVE
1828537928806768965,"bolsa brasileira ainda é a mais barata do mundo, diz analista -",2024-08-27T17:59:49.000000Z,NEUTRAL,POSITIVE,POSITIVE
1828544265229672558,"ibovespa em leve queda, mesmo com alta da vale (via )",2024-08-27T18:25:00.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828566053036654992,"por que 2014? a selic ainda subiu pra 14,25% em 2015 e ficou até 2016, ibov caiu mais um pouco nessa época pra depois decolar.",2024-08-27T19:51:34.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828580757427687921,"ibovespa hoje: vale sobe 3% com anúncio de novo ceo, enquanto são martinho sofre com incêndios",2024-08-27T20:50:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1828590109723414534,"acompanhamento:
preço inicial ibov 122637
preço atual ibovespa 136889
preço inicial btc/brl 324880
preço atual btc/brl 344926
valor inicial minha carteira passiva 2917.08
valor atual minha carteira 3027.76",2024-08-27T21:27:10.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828600134042587273,"5 maiores ações no s&p500  
2009 - exxon, ge, chinamobile, microsoft e gazprom
2024 - apple, microsoft, nvidia, alphabet e amazon
5 maiores ações no ibov  
2009 - petr4, vale5, itub4, bvmf3 e bbdc4.
2024 - petr4, itub4, vale3, bbdc4 e wege3.
15 anos onde tudo muda e nada muda.
siga a minha newsletter para mais conteúdos como esse:",2024-08-27T22:07:00.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1828603949466734813,"no curtíssimo prazo o ibovespa continua em queda perdendo tanto pelo lado dos seus pontos, quanto pelo lado dos volumes!",2024-08-27T22:22:10.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828604490653569101,"depois de ~30 meses, p/l ibovespa voltou ao patamar do primeiro desvio padrão. rodando @ 8,4x com média de 10 anos em 11x. valor do ibovespa no múltiplo médio de 11x é em torno de 176.000 pontos.
ibovespa renovando máximas históricas com múltiplo ainda baixo é promissor. vamos ver.",2024-08-27T22:24:19.000000Z,POSITIVE,POSITIVE,POSITIVE
1828611062029263214,obrigado pela resposta gabriel! quando vejo a comparação de múltiplos entre brasil e resto do mundo e pico do ibovespa em dólar (44k vs atuais 28-30k) fico com a impressão que o céu é o limite.,2024-08-27T22:50:25.000000Z,NEUTRAL,POSITIVE,POSITIVE
1828612807073345695,"amanhã 28 até o dia 30, os planetas alinhados mercúrio estacionário ☿(s) e lua ☽ em câncer sugerem  cautela. analisando o movimento da bolsa de valores, há uma tendência de baixa. com a lua em câncer, é essencial ter cuidado com suas emoções ao investir.",2024-08-27T22:57:21.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1828751145663189329,"bom dia, amigos! ontem o ibovespa caiu, subiu, caiu e acabou fechando em levíssima baixa de -0,08%, enquanto o dólar variou de r$ 5,47 até r$ 5,52, fechando o dia a r$ 5,51. o artigo da bloomberg não mencionou as zurradas do excrementíssimo presodente ontem, a respeito das privatizações, mas menciona o número apresentado pelo ibge para o ipca-15 (4,35% a.a.), que foi incrível... quase um milagre, até o momento não consegui um cálculo que o reproduza.",2024-08-28T08:07:04.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828752183887892827,"variação das posições do índice ibov (ibovi e ibovu) com vencimento para 20-09
em verde aumento de posição
em amarelo redução d posição",2024-08-28T08:11:11.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1828754193680855513,"bom dia, vincent. mesmo assim, ibovespa está andando de lado e o dólar deu uma subida, ontem, no fim do dia. tem algo errado que não está certo nessa história...",2024-08-28T08:19:11.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828763554306011602,"ainda sobre o ibov, a liquidez excessiva e o $ gringo impulsionaram o indice ate a primeira perna do ocoi, indicadores esticados sugerem uma correção, q levaria depois aos 139xxx, stoch sugere uma tentativa de romper esse topo, diferentemente dos demais indicadores q mostram cansaço.",2024-08-28T08:56:22.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1828773211594453398,"quem não consegue perceber a diferença entre o desempenho $btc e o ibovespa.
se em janeiro você comprou r$100 em $btc hoje você teria r$153,94 
se em janeiro você investiu r$100 no índice ibovespa você teria hoje r$107,07.
percebeu qual é a diferença?  
r$46,87",2024-08-28T09:34:45.000000Z,NEUTRAL,POSITIVE,POSITIVE
