tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
"essa última alta do ibovespa foi perfeita; é hora de zerar a posição compradora. é melhor zarpar, tirar o cavalinho da chuva, dar no pé e se mandar. saia de fininho, pule fora.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 10:33:21+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.4957,positive
"rally no ibov! o ibovespa bateu um novo recorde ontem, puxado por ações do setor de siderurgia e mineração. o capital estrangeiro está de volta, impulsionando o mercado!",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 10:39:11+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,neutral
ibovespa agora vale de alguma coisa? vá à favela ver o que o povão tá falando do governo.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 11:03:15+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.5952,positive
"o exercício foi feito apenas com papéis do ibovespa.
fiz também para uma lista de 201 empresas (incluindo smallcaps e etc) e o percentual de papéis que ""performaram"" o ibovespa no período foi de 42,30%. ou seja, mais difícil ainda.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 11:04:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,neutral
"ibovespa cai, com investidores atentos a falas de dirigentes do bc",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 11:06:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,neutral
"ei, corrupto de m3rd4 !
repita comigo:
ibovespa perdeu a máxima histórica!
dólar voltou a subir!
ibovespa perdeu a máxima histórica!
dólar voltou a subir!
ibovespa perdeu a máxima histórica!
dólar voltou a subir!
ibovespa perdeu a máxima histórica!
dólar voltou a subir!
20240822",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 11:36:48+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,neutral
jp morgan projeta ibovespa em 160 mil pontos até dezembro,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 11:41:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,neutral
venho comentando sobre o indicador put/call ratio em níveis elevados com o ibov tmb em máxima. estão se protegendo ou esperando algo pior? amanhã tem o poweel no simpósio jackson hole. fortes emoções.,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 11:45:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.5056,positive
"começou...
"" a meta anterior da casa para o ibov em 2024 era de 135 mil pontos, patamar que foi superado ao longo desta semana.
agora, o jp morgan vê o índice em 143 mil pontos ao final do ano em um cenário base...""",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 11:53:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.6831,positive
"jpmorgan eleva ibovespa após máximas e vê índice aos 143 mil (e além) no fim do ano (infomoney)
banco americano também destacou premissas que podem levar o índice até os 160 mil pontos",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 11:56:46+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.729,positive
"definitivamente nao eh um liberal, ao menos uma ideologia ele nao tem, ao contrario do rcn, o resultado esta ai, um descasamento brutal entre produtividade economica e poder monetario. ewz nas minimas ibov nas maximas.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 12:23:54+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.536,positive
"dólar renova máximas e opera na casa dos r$ 5,57; ibovespa dá ré até as mínimas do dia. por que o câmbio e a bolsa revertem os ganhos recentes?",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 12:45:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,neutral
"como eram as projeções do ibovespa no final de 2023? 
em pesquisa realizada em dezembro de 2023, o valor econômico coletou as projeções do ibovespa de 22 das mais importantes instituições financeiras. confira os números:",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 12:47:44+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,neutral
"ibov diário: afastado da m50, fibo de 127,2% atingido, ifr virando na venda com divergência, padrão de reversão de preço. 
elliott waves: minha hipótese principal: provável correção para uma onda 2-3 ou 4. hipótese alternativa: final de uma abc maior corretivo e reversão p baixo",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 13:08:47+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,neutral
"mercadofinanceiro: ibovespa corrige parte dos ganhos após 3 recordes, em meio à cautela com juros",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 13:20:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,neutral
"varejo bateu no fundo já, são empresascom beta alto, sem sensibilidade ao ibov, está chegando o rotation no segmento que em média bem um upside alto, vejo bhia3 como melhor opção, foi amassada pelo mercado, upside de 10x
aproveitem antes dos grandes!",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 13:47:15+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.6187,positive
"enquanto uma comemoram recordes no ibovespa, outros veem o ibov corrigido pelo ipca e entendem que não tá tão bom assim.
isso que eu ainda considerei que o ipca é uma métrica pra inflação (o que não é a melhor).",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 14:18:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.6747,positive
"++ ibovespa renova mínima intradiária (-1,09%)",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 14:34:55+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,neutral
"a mídia tradicional vai destacar que o ibovespa alcançou um novo recorde histórico em reais, mas não mostrará o gráfico em dólar e não mencionará que grande parte do consumo no brasil é dolarizada 
stack sats",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 14:58:40+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.6786,positive
ibovespa hoje: índice ameaça perder os 135 mil pontos após 3 recordes seguidos,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 15:20:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,neutral
"sobre a taxa de juros br, minha expectativa é que não resolve o problema da inflação, como o gov não quer cortar gastos a inflação tende a subir. nesse cenário nem renda fixa salva, ibov é a melhor proteção contra inflação.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 15:37:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.5993,positive
"| ibovespa segue em alta por conta do otimismo de investidores estrangeiros diante da expectativa de queda de juros nos eua
 leia mais no link -",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 15:46:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.6676,positive
"prio3 não sobe junto com o índice. hoje o ibov está sangrando, e prio é a 3° maior alta. apenas 6 ações no positivo, e 2 delas petroleiras. quando o índice estaciona ou cai, ela reage. sempre foi assim.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 15:48:20+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,neutral
"investidor estrangeiro 
retiraram r$ 271,793 bilhões da b3 em 20/08, naquele dia o ibovespa fechou em alta de 0,23%.
em agosto o fluxo é positivo em r$ 7,426 bi, enquanto que no ano de 2024, a b3 acumula saldo negativo r$ 29,144 bi",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 16:00:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.5618,positive
"ibovespa up up up, segundo jp morgan.
sim, trata-se de previsão. mas quando vem de um dos maiores bancos do , atiça os investidores.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 16:30:33+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.6443,positive
"jp morgan projeta ibovespa em 143 mil pontos em 2024
o banco de investimento jp morgan revisou para cima sua estimativa para o índice ibovespa, projetando que a bolsa brasileira atingirá 143 mil pontos até o final do ano.
fonte: jovem pan",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 16:37:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,neutral
cvc reverte ganhos e lidera ranking negativo do ibovespa,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 18:10:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,neutral
"a estratégia em ações que superou em 10x o ibov e o cdi nos últimos 11 anos 
falamos com ivan barboza, sócio e gestor do fundo de ações da ártica long term, que já tem 11 anos de cota e performance de 1.660% desde então, o que é quase 10x o retorno do cdi e do ibovespa no período (ambos entregaram cerca de 170% nestes 11 anos).  
baita episódio:",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 18:20:31+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,neutral
"ontem tive a oportunidade de participar de uma live sensacional sobre oportunidades no ibov. 
reservem um tempo e assistam nossas idéias, no minimo vão se divertir muito!",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 18:32:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.6116,positive
"→ ibovespa com recorde histórico, 135 mil pts;
→ menor taxa de desemprego da história (6,9%);
→ número de imóveis vendidos no 2° tri é o mais alto registrado;
→ mercado aumentou a expectativa para o pib para 2,5%;
renda das famílias brasileiras é a maior em 12 anos;",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 19:53:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,neutral
"dólar dispara, se aproxima dos r$ 5,60 e ibovespa cai 1%
a moeda norte-americana registrou variação positiva de 1,59% por volta das 12h20, cotada a r$ 5,57. nesta quinta-feira (22), o dólar subiu e registrou variação positiva de 1,59% por volta das 12h...",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 20:07:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,neutral
"sim o dólar está, o m2 é que não tá. 
por exemplo: ibov/dólar/m2, essas plataformas entendem que o m2 está dividindo o dólar logo multiplicando o ibov, para você obter o que você quer você tem que fazer: ibov/(dólar xm2)
eu me deparei com essa questão ontem.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 20:13:44+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.6273,positive
"educo-o: 
dólar :
1) subiu apenas 5,9% desde dezembro/22, qdo chutamos bozo.
comparando: inflação + 9% e ibovespa + 23%.
não está menos pois bob fields recusa-se a utilizar as reservas levantadas pelo pt para intervir no câmbio.
de nada...",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-22 20:18:22+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,neutral
"vc está analisando um caso especifico. em moema por ex de 5k/m2 passou para 12-13. nos mesmos últimos 10 anos o ibov e ifix perderam até para a poupança. quem passou pela super inflação, cruzeiro, cruzado, cruzado novo, confisco do collor, dilma etc. prefere bem de raiz.",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 21:43:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,neutral
"ibovespa fecha em queda de 0,95% com realização de lucros após renovar máximas - infomoney",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 21:54:46+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.496,positive
"o ibovespa recuperou seu topo histórico, em seguida bateu novos recordes, como havíamos previsto!!",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-22 23:29:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,neutral
"por outro lado, os gráficos dos pontos do ibovespa, no médio e no longo prazo, já estão apresentando sinais de perda do pique e inverteram o sentido em que estavam evoluindo, mas, por enquanto, ainda permanecem acima de suas linhas de tendência",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-22 23:43:08+00:00,UNKNOWN,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.7303,positive
saldo dos investidores em ibovespa futuro para 22 de agosto de 2024,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 01:00:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.5074,positive
jp morgan projeta ibovespa em 143 mil pontos em 2024,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 01:01:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,neutral
"a fonte secou...
gringo que vinha comandando o rally no ibov tirou a escada, vendeu terça, quarta e pela dinâmica, ontem provavelmente também foi vendedor.
foi um bom amigo, e fez sua parte, tirou ibov dos 123k e levou até 137k.
agora estamos em um impasse, pois institucional, pf e gringo, todos vendendo...
o lado positivo, é que temos uma boa gordura para queimar até aparecer comprador novo.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 08:30:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,neutral
dólar e ibovespa hoje: o que esperar dos negócios na b3 nesta sexta,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 09:16:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
"++(ibov): ibovespa futuro abre em alta de 0,20%, aos 137.595 pontos",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 09:30:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,neutral
"a lição do investidor que fez 1.690% com ações brasileiras nos últimos 13 anos
no período, ivan entregou 10x mais que o ibovespa e o cdi com seu fundo de ações. siga a thread 
1/17",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 11:43:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,0.6445,positive
os noia comprando ibov acima de 138.000? kkkkkkkkkk,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-23 11:58:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,neutral
"dada a recente apreciação do real e a performance do ibovespa, houve redução do pessimismo em se cumprir o arcabouço fiscal em 2024. porém as perspectivas fiscais para os próximos anos e as dúvidas sobre a sucessão no bcb estão no radar e podem afetar os preços do ativos.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 12:18:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.7219,positive
rafi. rsi divergência. to achando que vai parecer!(ibov e bova11),analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 12:30:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,neutral
não queria falar nada mas.... e essa banda de bollinger abrindo em ath do ibov?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 12:44:52+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,neutral
ibovespa opera em alta com exterior no radar; dólar cai,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 13:39:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,neutral
"mercadofinanceiro: antes de powelll, ibovespa avança com ny e petroleo mesmo com recuo do minério",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 13:40:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,neutral
só depois que o ibov fechar,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 14:33:25+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,neutral
"não custa registrar...
nesse momento 136.181 pontos na b3 ibovespa.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 15:03:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,4.0,0.0,1.0,0.0,neutral
"ibovespa fecha em alta preliminar de 0,47% a 135.803 pts",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 16:56:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,4.0,0.0,1.0,0.0,neutral
"a expectativa do mercado é de corte de juros nos eua e alta da selic no brasil. neste cenário, bolsas no brasil e eua valorizam. ibovespa passou dos 136 mil pontos.
para entender, acompanhe o radardasemana.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 17:26:27+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,neutral
"ibovespa fecha em +0,32%; na semana subiu 1,24%: veja as maiores altas e quedas do índice - finance news",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 17:29:48+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,neutral
"ibovespa encerra dia com alta, após bc americano confirmar que pode baixar taxas  via",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 17:49:50+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.6014,positive
"fechamento da semana 
o ibovespa fechou o pregão de hoje cotado em 135.608, com alta na semana de +1,24%.
confira agora as principais notícias da semana e as empresas que mais se destacaram no ibovespa.
assista ao vídeo completo.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 18:03:22+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
qnt o btc tem q subir de hj pra amanhã pra ficar acima do ibov?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 18:14:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"ibovespa sobe 0,32% com powell e avança 1,24% na semana",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 18:21:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"queria pedir desculpas, pq eu errei com ibovespa 
eu dizia que a explosão dela iria para os 150k 
mas os 150k serão atingidos antes 
então terei que elevar lá para os 180k durante o blow off top… que ainda estamos longe… longe de começar",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 18:23:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.7314,positive
ibovespa hoje: índice fecha em alta após discurso de powell em jackson hole,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 18:50:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,neutral
"• alerta de indicador: pl ibovespa
no dia 22/08/2024, o indicador p/l (preço/lucro) do índice ibovespa fechou em 9.84x.
 ↓ gráfico completo em:",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 19:00:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,neutral
"o ibovespa registrou uma nova alta nesta sexta-feira (23), fechando próximo aos 136 mil pontos, impulsionado por expectativas positivas vindas do cenário internacional, especialmente em relação à possibilidade de cortes nos juros dos estados unidos em",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 19:00:52+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.6617,positive
ibovespa fecha em alta com declaração de jerome powell de que chegou a hora de cortar juros  via,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-23 19:19:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.7918,positive
a minha não é de crocodilo;é de vespa:ibovespa!!!rsrsrsrs,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 19:42:47+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,neutral
"a semana foi marcada por um sobe e desce intenso no mercado financeiro. o ibovespa chegou a uma nova máxima histórica e o dólar oscilou bastante desde segunda-feira. em parte, essa montanha-russa é explicada pelo posicionamento do banco central do brasil. com a possível ascensão de gabriel galípolo à presidência do bc em 2025, substituindo campos neto, o mercado segue atento às declarações dele. e, muitas vezes, as reações não são boas.
 assista ao empauta, com , na globonews:",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-23 20:25:36+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,neutral
"haddad o craque do jogo
banco americano j.p. morgan revisou a previsão de crescimento do pib brasileiro em 2024, de 2,2% para 2,9%. a instituição também ajustou a expectativa para o ibovespa, e projetou 143 mil pontos até o final do ano.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 00:11:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.5807,positive
"com powell, ibovespa sobe 0,32%, aos 135,6 mil, e avança 1,24% na semana",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 03:45:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.6174,positive
ibovespa 2024: uma análise quantitativa e estatística da volatilidade até agora,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-24 09:27:22+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,neutral
"para complicar, o ibovespa acabou  perdendo seu viés de alta no curtíssimo prazo!!!",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-24 09:40:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,neutral
"resumo semanal grafo capital
mercado:  o ibovespa fechou em alta nesta sexta-feira (23/09), com o chair do federal reserve, jerome powell, sinalizando que o banco central dos estados unidos está pronto para cortar os juros da maior economia do mundo.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 09:53:08+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.5495,positive
"arrecadação bate recorde e chega a r$ 231 bi (alta de 9,6% em relação a julho do ano passado), ibovespa renova máxima histórica, caixa econômica quer operar site de apostas no país e mais de uma centena esperam autorização, governo pressiona fundos de pensão à investir em infraestrutura para ajudar no pac, fazenda vê alíquota da reforma tributária próxima de 28%, ons aciona térmicas para garantir energia no horário de pico e alta de 46% do minha casa, minha vida leva venda de imóveis novos a recorde no 2º tri. mas a notícia da semana é uma só (e muito esperada!).",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 09:56:15+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,neutral
"errado. o ibovespa rendeu , desde sua fundação na década de 60, em dólar cpi + 6%. semelhante ao s&amp;p 500. quem investiu em cdi enfrentou hiperinflação …até confisco do collor. ações são ativos reais e não promessa de pagamento como títulos. no longo prazo faz diferença.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-24 13:06:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,neutral
ibovespa na máxima histórica e cheio de notícias ruins. e agora?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-24 14:35:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,neutral
"ibovespa chega aos 136 mil pontos, mas, 'a bolsa fica ainda mais barata' e abre ... -",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 17:31:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.5691,positive
"ibovespa chega aos 136 mil pontos, mas, 'a bolsa fica ainda mais barata' e abre ... -",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 17:32:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.5691,positive
bolsa em alta e dólar em queda: como o canto da sereia de powell seduziu o ibovespa e os ... -,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 17:33:29+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.0,neutral
"acompanhamento da tal aposta:
preço inicial ibov 122637
preço atual ibovespa 135608
preço inicial btc/brl 324880
preço atual btc/brl 358345
valor inicial minha carteira passiva 2917.08
valor atual minha carteira 3032.78",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-24 18:25:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,5.0,1.0,0.0,0.0,neutral
"o ibovespa fechou a sexta-feira (23.ago) aos 135.608 pontos, subindo 0,32% no dia e 1,24% na semana.
investidores estão otimistas, esperando que o índice chegue aos 150 mil pontos até dezembro.
declarações do presidente do fed, jerome powell, sugerem que ajustes na política monetária dos eua podem impulsionar mercados globais. 
analistas destacam que o ibovespa ainda está “muito barato”, com múltiplos baixos e potencial de crescimento, especialmente se as commodities se recuperarem.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-24 19:10:19+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,5.0,1.0,0.0,0.0,neutral
"ahh é o fábio lacrovitch, aquele que perde consistentemente pro cdi e ibovespa?
realmente tem fama de lacrador chato esg",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-25 07:27:45+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.5223,positive
como olha os pontos do ibov em dólar?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-25 11:58:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,neutral
vai no trading view e digita ibov.usd,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-25 15:01:44+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,6.0,1.0,0.0,0.0,neutral
"tem uma galera da geração y querendo agir como baby boomers, defendendo compra de imóveis, pois imóveis subiram muito no passado.
quando a bolsa aqui está ruim, todos querem cdi, imóveis, ouro...
daqui uns anos, essa galera vai comprar topo do ibov com seus imóveis, cdi e ouro.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-25 17:56:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,6.0,1.0,0.0,0.4977,positive
